spx100e,spx90e,spx80e,spx70e,spx60e,spx50e,spx40e,spx30e,spx20e,spx10e,spx0e
1.294765519,1.264597626,1.234525763,1.204553112,1.174682992,1.144918876,1.115264394,1.085723342,1.056299697,1.02699762,0.997821475
1.333390171,1.299278098,1.265288855,1.231426553,1.197695487,1.164100151,1.130645241,1.097335677,1.06417661,1.031173437,0.998331816
1.367998048,1.330501456,1.293114182,1.25584027,1.218683963,1.181649723,1.144742235,1.107966433,1.071327505,1.034830919,0.998482435
1.334141758,1.300699955,1.267258152,1.233816349,1.200374546,1.166932744,1.133490941,1.100049138,1.066607335,1.033165532,0.999723729
1.407166253,1.364673147,1.32253668,1.28075797,1.239338136,1.198278305,1.157579607,1.117243177,1.077270155,1.037661687,0.998418921
1.239579665,1.217779101,1.195630383,1.173126023,1.150258319,1.127019344,1.103400938,1.079394702,1.054991986,1.03018388,1.004961207
1.344159324,1.308247427,1.272437961,1.236731757,1.201129656,1.165632508,1.130241173,1.09495652,1.059779425,1.024710778,0.989751476
1.274438155,1.245553447,1.216575997,1.187502757,1.158330543,1.12905603,1.099675739,1.070186034,1.040583112,1.010862987,0.981021489
1.286298058,1.255991405,1.225632433,1.195219153,1.164749473,1.134221191,1.103631991,1.072979432,1.042260941,1.011473803,0.980615153
1.240017115,1.215094282,1.190002112,1.16473429,1.139284181,1.113644812,1.087808851,1.06176858,1.035515874,1.00904217,0.98233844
1.164090971,1.141343335,1.118397765,1.095247903,1.071887114,1.048308473,1.024504749,1.000468388,0.976191492,0.951665803,0.92688268
1.000031568,0.992585201,0.984786977,0.97661958,0.968064536,0.959102117,0.949711236,0.939869323,0.929552196,0.918733911,0.907386601
0.854092423,0.860172396,0.865899085,0.871251088,0.876205238,0.88073642,0.884817358,0.888418379,0.891507145,0.894048346,0.89600335
0.80666689,0.815187981,0.8234858,0.831544998,0.839348786,0.846878762,0.854114712,0.861034383,0.867613218,0.873824049,0.879636745
0.755679274,0.766106253,0.77648838,0.786822119,0.797103552,0.807328327,0.817491595,0.827587939,0.837611282,0.847554795,0.857410764
0.778161527,0.785846886,0.793532246,0.801217605,0.808902964,0.816588323,0.824273682,0.831959041,0.839644401,0.84732976,0.855015119
0.744824198,0.755232838,0.765740505,0.776349107,0.787060599,0.79787699,0.808800339,0.81983276,0.830976423,0.842233557,0.853606449
0.785370364,0.791502423,0.797604676,0.803677176,0.809719977,0.815733132,0.821716694,0.827670716,0.833595252,0.839490353,0.845356074
0.732757725,0.743454785,0.754250357,0.765145751,0.776142299,0.787241359,0.798444312,0.809752564,0.821167547,0.83269072,0.844323565
0.683168873,0.69832916,0.713795142,0.729574501,0.745675179,0.762105387,0.778873619,0.795988666,0.813459622,0.831295904,0.849507266
0.668588046,0.685120003,0.70206518,0.719437266,0.737250564,0.75552002,0.774261265,0.793490651,0.813225296,0.833483126,0.854282927
0.737294039,0.748651771,0.760147263,0.771783451,0.783563351,0.795490069,0.807566802,0.819796838,0.832183561,0.84473046,0.857441124
0.822770839,0.830639163,0.838499944,0.846353072,0.854198437,0.862035924,0.869865418,0.877686799,0.885499948,0.893304742,0.901101054
0.870027987,0.874227237,0.878359584,0.882425456,0.88642528,0.890359477,0.894228467,0.898032664,0.90177248,0.905448322,0.909060597
0.94413007,0.939239439,0.93444389,0.929739766,0.92512359,0.920592064,0.916142048,0.911770559,0.907474757,0.903251936,0.899099519
0.991502328,0.982943764,0.974542209,0.966291195,0.958184604,0.950216647,0.94238184,0.934674983,0.927091145,0.919625643,0.912274031
0.995938688,0.988880707,0.98197418,0.975212778,0.968590521,0.962101753,0.955741121,0.949503552,0.94338424,0.937378625,0.931482379
0.97114359,0.966746568,0.962349545,0.957952523,0.953555501,0.949158478,0.944761456,0.940364434,0.935967411,0.931570389,0.927173367
0.89957113,0.901203587,0.902809995,0.904390175,0.905943947,0.90747113,0.908971541,0.910444994,0.911891303,0.913310281,0.914701736
0.878793354,0.883521237,0.888195108,0.892814731,0.897379869,0.901890283,0.906345733,0.910745977,0.915090774,0.919379879,0.923613045
0.984932077,0.980878212,0.976820431,0.972758736,0.968693131,0.96462362,0.960550205,0.95647289,0.952391677,0.948306572,0.944217575
1.034196588,1.02346584,1.012836989,1.002308849,0.991880254,0.981550053,0.971317116,0.961180328,0.951138592,0.941190827,0.931335968
1.118828566,1.099037268,1.079492186,1.060190501,1.041129438,1.022306265,1.00371829,0.985362862,0.967237369,0.94933924,0.931665939
1.061804989,1.048041876,1.034333115,1.020678953,1.007079641,0.993535429,0.980046571,0.966613321,0.953235935,0.93991467,0.926649787
0.96765559,0.963173865,0.958692028,0.954210077,0.949728012,0.945245829,0.940763527,0.936281104,0.931798558,0.927315888,0.922833091
1.012719555,1.004254491,0.995802524,0.987363765,0.978938329,0.970526332,0.962127891,0.953743126,0.945372155,0.9370151,0.928672084
1.017951501,1.011122901,1.00430667,0.997502871,0.990711573,0.983932841,0.977166742,0.970413345,0.963672717,0.956944928,0.950230046
1.069246139,1.058061247,1.046879675,1.035701466,1.024526663,1.013355311,1.002187455,0.991023142,0.979862418,0.968705332,0.957551931
0.996148584,0.993679995,0.991203075,0.98871776,0.986223987,0.983721691,0.981210807,0.97869127,0.976163013,0.973625969,0.97108007
1.024461927,1.02090513,1.017348334,1.013791538,1.010234742,1.006677946,1.003121149,0.999564353,0.996007557,0.992450761,0.988893964
1.087187254,1.078882032,1.070645023,1.062475401,1.054372351,1.046335073,1.038362778,1.030454692,1.022610051,1.014828104,1.007108112
1.097476371,1.087771197,1.078205172,1.06877484,1.059476858,1.050307994,1.041265117,1.032345201,1.023545311,1.014862609,1.006294342
1.045724362,1.041400144,1.037081719,1.032769074,1.028462199,1.02416108,1.019865706,1.015576065,1.011292145,1.007013935,1.002741421
1.01067917,1.01118178,1.011672285,1.012150613,1.012616691,1.013070445,1.013511802,1.013940688,1.014357026,1.014760743,1.01515176
0.91267121,0.922680072,0.932849093,0.943182927,0.953686411,0.964364572,0.975222639,0.986266052,0.99750047,1.008931788,1.020566143
0.91281182,0.92369223,0.93475977,0.946020212,0.957479569,0.969144107,0.981020358,0.993115132,1.005435538,1.017988994,1.030783248
1.045671983,1.046513765,1.047371037,1.048244043,1.049133034,1.050038263,1.050959992,1.051898487,1.052854019,1.053826866,1.054817312
1.051824566,1.052348372,1.052899554,1.053478671,1.054086302,1.054723039,1.055389489,1.056086281,1.056814057,1.05757348,1.058365231
1.105482176,1.100309758,1.095136047,1.089961028,1.084784686,1.079607004,1.074427966,1.069247555,1.064065755,1.058882549,1.053697919
1.071904538,1.07031926,1.068763445,1.067238025,1.065743969,1.064282288,1.062854039,1.061460324,1.060102293,1.05878115,1.057498151
1.191700358,1.176474789,1.16131646,1.146225463,1.13120189,1.116245834,1.101357384,1.086536635,1.071783678,1.057098606,1.042481511
1.21302871,1.196216804,1.179404898,1.162592993,1.145781087,1.128969181,1.112157276,1.09534537,1.078533464,1.061721559,1.044909653
1.232228884,1.212874172,1.193582973,1.174355305,1.15519119,1.136090648,1.117053699,1.098080365,1.079170665,1.060324621,1.041542252
1.284292374,1.257815074,1.231633626,1.205745343,1.180147574,1.154837696,1.129813119,1.105071286,1.080609666,1.056425763,1.032517108
1.246903961,1.224073188,1.20139872,1.178880544,1.156518646,1.134313012,1.112263628,1.090370481,1.068633556,1.047052841,1.025628321
1.336928221,1.304134537,1.271797866,1.239915481,1.208484677,1.17750277,1.146967098,1.116875018,1.087223911,1.058011175,1.029234231
1.430092309,1.38498108,1.340824625,1.297609005,1.255320552,1.213945859,1.173471778,1.133885411,1.095174105,1.057325449,1.020327262
1.349809654,1.313447461,1.2777646,1.242750409,1.208394447,1.174686492,1.141616529,1.10917475,1.077351547,1.046137508,1.015523408
1.255945741,1.228614601,1.201544576,1.174736381,1.148190733,1.121908353,1.095889964,1.070136291,1.044648062,1.019426008,0.994470862
1.278283363,1.247793152,1.217592656,1.187684274,1.158070432,1.128753582,1.099736206,1.071020809,1.042609929,1.014506129,0.986712003
1.319374758,1.284623694,1.250166259,1.216007065,1.182150826,1.148602352,1.115366556,1.082448457,1.049853183,1.01758597,0.98565217
1.266697957,1.236203433,1.205859254,1.175669222,1.145637271,1.115767467,1.08606402,1.056531284,1.027173768,0.997996141,0.96900324
1.266145641,1.236087817,1.206135413,1.176291615,1.146559744,1.116943252,1.08744574,1.058070956,1.02882281,0.999705378,0.970722915
1.243633653,1.214332254,1.185030855,1.155729456,1.126428058,1.097126659,1.06782526,1.038523861,1.009222462,0.979921063,0.950619664
1.271456063,1.236769647,1.202293114,1.168027719,1.133974727,1.100135413,1.066511061,1.033102968,0.999912438,0.96694079,0.934189349
1.251439362,1.217833276,1.184395103,1.15112679,1.118030312,1.085107677,1.052360924,1.019792123,0.987403377,0.955196822,0.923174629
1.223797335,1.1920593,1.160435766,1.128928294,1.097538474,1.066267925,1.035118296,1.004091266,0.973188546,0.942411877,0.911763036
1.226481613,1.195091838,1.163778569,1.13254389,1.101389962,1.070319026,1.039333407,1.008435515,0.977627855,0.946913027,0.916293731
1.132589261,1.111008487,1.089315225,1.067504879,1.045572601,1.023513269,1.001321472,0.978991486,0.956517254,0.933892357,0.911109993
1.175874021,1.150590126,1.125227901,1.099785415,1.074260674,1.048651616,1.022956111,0.997171956,0.971296871,0.945328499,0.919264401
1.260356207,1.227248079,1.194244183,1.161347381,1.128560646,1.095887057,1.063329813,1.030892232,0.998577762,0.966389982,0.934332613
1.275074767,1.241815246,1.208628216,1.175516581,1.142483404,1.109531916,1.076665527,1.043887839,1.011202662,0.978614027,0.9461262
1.201060003,1.174865196,1.148644415,1.122396201,1.096118981,1.069811061,1.043470612,1.017095655,0.99068405,0.964233475,0.937741407
1.182857692,1.159134735,1.135367118,1.111552219,1.087687203,1.063769005,1.039794307,1.015759506,0.991660689,0.967493593,0.943253569
1.170207301,1.147529304,1.124811089,1.102050129,1.079243681,1.056388761,1.03348212,1.01052021,0.987499153,0.964414698,0.941262176
1.169961714,1.147646659,1.125331604,1.103016549,1.080701495,1.05838644,1.036071385,1.01375633,0.991441275,0.969126221,0.946811166
1.137723258,1.120934662,1.104011417,1.086951145,1.069751414,1.052409732,1.034923546,1.017290246,0.999507154,0.98157153,0.963480564
1.109781832,1.097854848,1.085700504,1.073313795,1.06068957,1.047822523,1.034707189,1.021337939,1.007708972,0.993814307,0.97964778
1.188682733,1.170642063,1.152484862,1.134208665,1.115810937,1.097289071,1.078640387,1.059862123,1.04095144,1.021905414,1.002721033
1.081526411,1.074363161,1.066970612,1.059341011,1.051466249,1.043337846,1.034946924,1.026284186,1.017339893,1.008103831,0.99856529
1.157569853,1.143504728,1.129264319,1.114844024,1.100239078,1.085444545,1.070455315,1.05526609,1.039871377,1.024265484,1.008442502
1.237933428,1.213669314,1.189422902,1.165194514,1.140984477,1.116793127,1.09262081,1.068467877,1.044334692,1.020221625,0.996129056
1.169584786,1.150863307,1.132086357,1.113251925,1.094357901,1.075402071,1.056382109,1.037295571,1.018139888,0.998912356,0.97961013
1.108303812,1.095176698,1.081987579,1.068733451,1.055411117,1.042017163,1.028547944,1.014999566,1.001367859,0.987648355,0.973836262
1.095780854,1.085438853,1.075028175,1.06454536,1.053986714,1.043348284,1.032625837,1.021814838,1.010910416,0.99990734,0.988799977
1.1136498,1.102488336,1.091240019,1.079900763,1.068466224,1.056931775,1.045292485,1.033543092,1.021677978,1.009691135,0.997576131
1.174946278,1.157792614,1.140599522,1.123365078,1.106087231,1.088763791,1.071392421,1.053970618,1.036495703,1.018964806,1.001374842
1.17464485,1.158052242,1.141459633,1.124867025,1.108274417,1.091681808,1.0750892,1.058496592,1.041903983,1.025311375,1.008718767
1.152424526,1.138281032,1.124082292,1.109828071,1.095518134,1.081152244,1.066730162,1.052251648,1.037716463,1.023124363,1.008475105
1.168834819,1.152697011,1.136547607,1.12038665,1.104214183,1.088030249,1.071834891,1.055628151,1.039410071,1.023180694,1.006940061
1.085170485,1.076879405,1.068427944,1.059814666,1.051038117,1.042096826,1.032989305,1.023714047,1.014269527,1.004654201,0.994866509
1.108022795,1.096128173,1.084113709,1.071979995,1.059727615,1.047357154,1.03486919,1.022264299,1.009543051,0.996706015,0.983753754
1.07548363,1.065184313,1.054759606,1.04420893,1.033531704,1.022727341,1.011795253,1.000734846,0.989545524,0.978226686,0.966777728
1.011551135,1.009870792,1.007991835,1.005910339,1.003622275,1.001123504,0.998409777,0.995476731,0.992319884,0.988934628,0.985316231
1.026882353,1.025068485,1.023109206,1.021000677,1.018738923,1.016319825,1.013739116,1.010992374,1.008075013,1.004982276,1.00170923
0.978758579,0.981842434,0.984717504,0.987378565,0.989820215,0.992036871,0.994022758,0.9957719,0.997278116,0.998535005,0.999535941
0.999680739,1.002722698,1.005489379,1.007975464,1.010175495,1.012083872,1.013694848,1.015002524,1.016000843,1.016683588,1.017044371
1.047665711,1.044902469,1.041935623,1.038761514,1.035376395,1.031776427,1.027957678,1.02391612,1.019647625,1.015147962,1.010412794
1.015052702,1.015636249,1.016123619,1.016511525,1.016796527,1.016975025,1.017043249,1.01699725,1.016832886,1.016545815,1.016131478
0.982886227,0.987062441,0.991238655,0.995414869,0.999591083,1.003767297,1.007943511,1.012119725,1.01629594,1.020472154,1.024648368
1.03677057,1.036032694,1.035256142,1.034440968,1.033587225,1.032694969,1.031764252,1.03079513,1.029787655,1.028741883,1.027657865
1.055526406,1.053506498,1.051452028,1.049363156,1.047240045,1.045082855,1.042891744,1.040666872,1.038408395,1.03611647,1.033791252
1.117637499,1.110162687,1.102672196,1.095166194,1.087644844,1.08010831,1.072556753,1.064990331,1.0574092,1.049813514,1.042203424
1.208330503,1.193434078,1.178571077,1.163740999,1.14894335,1.134177646,1.119443413,1.104740187,1.090067513,1.075424944,1.060812042
1.249254643,1.23111609,1.212923116,1.194676217,1.176375886,1.158022607,1.13961686,1.12115912,1.102649855,1.084089527,1.065478595
1.274904411,1.253620238,1.232433328,1.211341935,1.190344352,1.169438912,1.14862399,1.127897995,1.107259378,1.086706621,1.066238244
1.314120784,1.288791997,1.263439087,1.238062331,1.212662,1.187238362,1.161791679,1.136322212,1.110830215,1.085315942,1.059779638
1.350406415,1.320480304,1.290902466,1.261663505,1.232754358,1.204166284,1.175890849,1.147919909,1.120245603,1.092860336,1.065756773
1.465809881,1.421187362,1.377232357,1.33392357,1.291240601,1.249163899,1.207674721,1.166755087,1.126387743,1.086556127,1.047244331
1.372570174,1.339456788,1.30645462,1.273561799,1.240776498,1.20809693,1.175521347,1.143048038,1.110675332,1.078401592,1.046225218
1.461966984,1.420070332,1.378124176,1.336129062,1.294085531,1.251994114,1.209855335,1.16766971,1.125437748,1.08315995,1.040836812
1.537654377,1.487340507,1.437026638,1.386712768,1.336398898,1.286085028,1.235771159,1.185457289,1.135143419,1.084829549,1.034515679
1.488179735,1.442708988,1.397048218,1.351194841,1.305146226,1.258899692,1.212452511,1.165801904,1.118945039,1.071879033,1.024600949
1.48626634,1.438898834,1.391457033,1.343939903,1.296346392,1.248675426,1.200925913,1.15309674,1.105186773,1.057194854,1.009119805
1.435164688,1.394018627,1.352562773,1.310790161,1.268693614,1.22626574,1.183498917,1.140385288,1.096916754,1.053084959,1.008881283
1.413513458,1.373729947,1.333655879,1.293280877,1.252594062,1.211584025,1.170238792,1.128545793,1.086491819,1.044062985,1.001244684
1.369352173,1.335787121,1.301812912,1.267409362,1.232554938,1.197226641,1.161399884,1.125048346,1.08814382,1.050656043,1.012552499
1.479926917,1.431595992,1.383261493,1.334923251,1.286581089,1.238234819,1.189884239,1.141529134,1.093169275,1.044804417,0.996434297
1.47886046,1.429443033,1.380054487,1.330696632,1.281371432,1.232081024,1.182827734,1.1336141,1.084442899,1.03531717,0.986240252
1.516877438,1.463044069,1.409349415,1.355801069,1.302407187,1.249176544,1.196118593,1.143243529,1.090562368,1.038087027,0.985830422
1.405578812,1.364391439,1.323112428,1.281734687,1.240250377,1.198650802,1.156926297,1.115066083,1.073058106,1.03088884,0.988543056
1.388854239,1.350478577,1.311949707,1.273256425,1.234386407,1.195326065,1.156060383,1.116572722,1.076844594,1.036855401,0.996582123
1.378414598,1.34002084,1.301574636,1.263070957,1.224504111,1.185867629,1.147154127,1.108355138,1.069460909,1.030460143,0.991339682
1.310483197,1.278413683,1.246344168,1.214274654,1.182205139,1.150135625,1.11806611,1.085996596,1.053927081,1.021857567,0.989788053
1.240570197,1.218614743,1.196274608,1.173547187,1.150429849,1.126919942,1.103014789,1.078711687,1.05400791,1.028900706,1.003387299
1.279268911,1.253302282,1.227106572,1.200679211,1.174017591,1.147119064,1.119980942,1.092600497,1.064974958,1.037101514,1.008977308
1.374219663,1.335383248,1.296775669,1.258399124,1.220255841,1.182348074,1.144678109,1.107248259,1.07006087,1.033118316,0.996423004
1.316432662,1.283961686,1.251500099,1.219048095,1.186605877,1.154173652,1.121751633,1.089340039,1.056939096,1.024549037,0.992170099
1.227032975,1.20576844,1.184191124,1.162294008,1.140069861,1.117511234,1.094610449,1.071359589,1.047750495,1.023774749,0.999423669
1.169474505,1.153442115,1.137152995,1.120595201,1.103756037,1.086621996,1.069178691,1.051410783,1.033301904,1.014834563,0.995990056
1.155302185,1.139359078,1.123307741,1.107141131,1.09085158,1.074430728,1.057869435,1.041157696,1.02428453,1.007237864,0.990004387
1.124312124,1.110864681,1.097286207,1.08356829,1.06970178,1.055676711,1.041482204,1.027106361,1.012536145,0.997757236,0.982753876
1.061121003,1.05426857,1.047253411,1.040064869,1.032691335,1.02512014,1.017337431,1.009328031,1.001075272,0.992560814,0.983764426
1.095348202,1.084146922,1.072716925,1.06104548,1.049118898,1.036922431,1.024440175,1.011654949,0.998548168,0.985099696,0.971287677
1.006623682,1.003201232,0.999769832,0.996328778,0.992877292,0.989414508,0.985939465,0.982451085,0.978948165,0.975429349,0.971893108
1.03466813,1.027893882,1.021119634,1.014345386,1.007571138,1.00079689,0.994022642,0.987248394,0.980474146,0.973699898,0.96692565
1.028880076,1.024143291,1.019361709,1.014535951,1.009666628,1.004754337,0.999799665,0.994803191,0.989765479,0.984687087,0.979568559
0.958514678,0.960653079,0.96267115,0.964569093,0.966347112,0.968005409,0.969544187,0.970963646,0.972263988,0.973445414,0.974508124
0.910925041,0.918027237,0.925142685,0.932271674,0.939414497,0.946571457,0.953742865,0.960929044,0.968130324,0.975347046,0.98257956
0.946774196,0.949343938,0.95192209,0.954508834,0.957104356,0.959708848,0.962322505,0.964945533,0.967578138,0.970220537,0.972872952
1.050578742,1.041447499,1.032345731,1.023273442,1.014230638,1.005217321,0.996233497,0.98727917,0.978354344,0.969459023,0.960593212
1.013561567,1.007597438,1.001629765,0.995658506,0.989683618,0.983705057,0.977722777,0.971736735,0.965746884,0.959753176,0.953755566
0.975383987,0.973860844,0.972368649,0.970908325,0.969480832,0.968087167,0.96672837,0.965405523,0.964119754,0.962872238,0.961664199
0.954039567,0.956419411,0.958816825,0.961232216,0.963666004,0.96611862,0.968590512,0.971082141,0.97359398,0.976126522,0.978680273
0.94130822,0.944911678,0.94843324,0.951872311,0.955228291,0.958500574,0.961688548,0.964791595,0.967809092,0.970740407,0.973584905
0.91020504,0.917929775,0.925562449,0.933102164,0.940548008,0.947899056,0.955154372,0.96231301,0.969374007,0.97633639,0.983199173
0.932614869,0.94217913,0.951637111,0.960987779,0.970230093,0.979362995,0.988385413,0.997296264,1.006094448,1.014778852,1.023348346
0.866956559,0.885061726,0.903166894,0.921272061,0.939377229,0.957482396,0.975587564,0.993692731,1.011797899,1.029903066,1.048008234
0.936768106,0.946273293,0.955501711,0.964458773,0.973149753,0.981579788,0.989753886,0.997676925,1.005353662,1.012788734,1.01998666
0.952039755,0.961698104,0.971130804,0.980344048,0.989343803,0.998135823,1.006725656,1.015118655,1.023319985,1.031334632,1.039167411
0.959337706,0.968543776,0.97746568,0.986109501,0.994481151,1.002586375,1.010430758,1.018019728,1.025358567,1.032452409,1.03930625
0.954746647,0.966188838,0.97732209,0.988148465,0.998670006,1.008888741,1.018806675,1.028425801,1.03774809,1.046775498,1.055509963
0.937512555,0.951643996,0.965527929,0.979162704,0.992546658,1.00567811,1.018555366,1.031176716,1.043540436,1.055644784,1.067488004
0.966724142,0.979280056,0.991472204,1.003296966,1.014750676,1.025829618,1.036530025,1.046848081,1.056779918,1.066321615,1.075469199
1.000702393,1.010402195,1.019535924,1.028095527,1.036072792,1.043459353,1.050246681,1.056426083,1.061988698,1.06692549,1.071227246
1.076185715,1.075084568,1.0730903,1.070206882,1.066438263,1.061788367,1.056261096,1.049860328,1.042589921,1.034453705,1.025455493
1.202492678,1.188680941,1.173903514,1.158183076,1.141541602,1.124000391,1.105580087,1.086300709,1.066181674,1.045241815,1.023499409
1.27341718,1.251467364,1.22867902,1.205080951,1.180700655,1.1555644,1.129697292,1.103123335,1.075865494,1.047945751,1.019385155
1.280107485,1.254395951,1.227961905,1.200833791,1.173038575,1.144601848,1.115547905,1.085899831,1.055679575,1.024908016,0.993605031
1.408911659,1.365024184,1.32113671,1.277249235,1.23336176,1.189474285,1.14558681,1.101699336,1.057811861,1.013924386,0.970036911
1.360875951,1.322821244,1.284520996,1.245972273,1.207172093,1.168117427,1.128805198,1.089232276,1.049395483,1.009291589,0.968917309
1.391902049,1.350069028,1.308141557,1.266119291,1.224001884,1.181788988,1.139480253,1.097075327,1.054573857,1.011975488,0.969279864
1.359836271,1.32169741,1.283318841,1.244697767,1.205831349,1.166716701,1.127350893,1.087730948,1.047853843,1.007716504,0.967315812
1.368403429,1.327787397,1.287067745,1.246242413,1.205309288,1.164266197,1.12311091,1.081841137,1.040454524,0.998948652,0.957321036
1.372155416,1.330296657,1.288394776,1.246448728,1.204457435,1.162419783,1.12033462,1.078200756,1.036016962,0.993781966,0.951494453
1.327397351,1.290284194,1.252990844,1.215511155,1.1778387,1.139966753,1.101888272,1.063595876,1.025081833,0.98633803,0.947355955
1.316503471,1.281869327,1.247023801,1.211956525,1.176656439,1.141111736,1.105309796,1.069237116,1.032879234,0.996220634,0.959244658
1.276122025,1.248418774,1.220426708,1.19212739,1.163500781,1.13452506,1.10517642,1.075428842,1.045253828,1.014620098,0.983493245
1.157439669,1.141866776,1.125973934,1.10973638,1.093126728,1.076114616,1.05866628,1.040744075,1.022305897,1.003304497,0.983686679
1.137553686,1.125010293,1.112206558,1.099120527,1.0857277,1.072000663,1.057908632,1.043416923,1.028486317,1.013072285,0.997124067
1.130612184,1.116505416,1.102208372,1.087704266,1.072974281,1.057997246,1.042749263,1.027203244,1.01132837,0.995089417,0.978445948
1.10072478,1.088567629,1.076410479,1.064253328,1.052096177,1.039939026,1.027781876,1.015624725,1.003467574,0.991310424,0.979153273
1.025288002,1.023952461,1.022406882,1.020650849,1.018683943,1.016505745,1.014115835,1.011513791,1.008699191,1.005671611,1.002430625
1.028207635,1.025452544,1.022506753,1.019370214,1.01604288,1.012524704,1.008815636,1.004915631,1.000824639,0.996542614,0.992069508
1.013533613,1.015958668,1.018097149,1.019948495,1.02151214,1.022787519,1.023774064,1.024471207,1.024878377,1.024995001,1.024820507
0.958733134,0.966274597,0.973591842,0.980681462,0.987539981,0.994163849,1.000549444,1.006693071,1.012590956,1.018239247,1.02363401
0.966784995,0.973451597,0.979982312,0.986374128,0.992623943,0.998728565,1.004684702,1.010488965,1.016137858,1.021627778,1.026955011
0.98941838,0.996813841,1.00408474,1.011228117,1.018240918,1.025119992,1.031862085,1.038463834,1.04492177,1.051232305,1.057391732
0.935623363,0.950729382,0.965815587,0.980881322,0.995925904,1.010948618,1.025948715,1.040925413,1.055877894,1.0708053,1.085706734
0.975229969,0.987220099,0.999182367,1.011115871,1.023019672,1.034892785,1.046734185,1.058542797,1.070317502,1.082057124,1.093760435
0.963518029,0.978226077,0.992678423,1.006870284,1.020796762,1.034452831,1.047833339,1.060933002,1.0737464,1.086267974,1.098492018
0.947517407,0.961836386,0.975884117,0.989655884,1.003146864,1.016352118,1.029266593,1.041885116,1.054202388,1.066212987,1.077911355
0.973470416,0.984496038,0.995397288,1.006171005,1.016813915,1.027322636,1.037693666,1.047923378,1.058008022,1.067943708,1.07772641
0.99115784,1.00229812,1.0134384,1.024578679,1.035718959,1.046859239,1.057999519,1.069139798,1.080280078,1.091420358,1.102560637
1.130643857,1.125450146,1.12018496,1.114850218,1.109447767,1.10397939,1.09844681,1.092851688,1.087195629,1.081480185,1.075706854
1.153733464,1.146960436,1.140077396,1.13308704,1.125991976,1.118794731,1.111497747,1.104103393,1.096613961,1.089031672,1.081358679
1.199639838,1.18475349,1.169959321,1.155253889,1.140633923,1.126096311,1.111638088,1.097256432,1.082948652,1.068712182,1.054544573
1.229656692,1.213095868,1.19669848,1.180457926,1.164367952,1.148422633,1.132616351,1.116943776,1.101399846,1.085979752,1.07067892
1.219296424,1.203910189,1.188498233,1.173061363,1.157600351,1.142115937,1.126608834,1.111079723,1.095529259,1.079958073,1.06436677
1.165199606,1.153025149,1.140831436,1.128619072,1.116388639,1.104140696,1.091875777,1.079594395,1.067297043,1.054984195,1.042656306
1.225697082,1.20257881,1.179834403,1.157446196,1.135397617,1.113673107,1.092258043,1.071138671,1.050302036,1.029735933,1.009428847
1.220975531,1.199940592,1.179017006,1.158200623,1.137487498,1.116873876,1.096356183,1.075931015,1.055595124,1.035345414,1.015178933
1.269409722,1.241307801,1.213937291,1.187256163,1.161225547,1.135809439,1.110974447,1.086689553,1.062925909,1.039656649,1.016856722
1.316992717,1.284360404,1.252571821,1.221577853,1.191333123,1.161795644,1.13292651,1.104689618,1.077051417,1.04998069,1.023448354
1.314727465,1.285365321,1.256251618,1.227376228,1.198729567,1.170302556,1.142086591,1.114073514,1.086255579,1.058625431,1.031176079
1.260401957,1.235532024,1.210662091,1.185792157,1.160922224,1.136052291,1.111182358,1.086312424,1.061442491,1.036572558,1.011702624
1.140696332,1.129382847,1.117765813,1.105839084,1.093596344,1.081031104,1.068136699,1.054906277,1.041332793,1.027409007,1.013127472
1.124787278,1.115348788,1.105617781,1.09558643,1.085246626,1.074589966,1.063607737,1.052290906,1.040630102,1.0286156,1.016237305
1.090178439,1.084807006,1.079133747,1.07314859,1.066841012,1.06020001,1.053214074,1.045871159,1.038158653,1.030063342,1.021571373
1.015435145,1.017455708,1.019062737,1.020242466,1.02098051,1.021261829,1.021070694,1.020390647,1.019204453,1.017494061,1.015240548
0.911303208,0.924684373,0.93762749,0.95011469,0.962127117,0.973644864,0.984646891,0.99511095,1.005013496,1.014329587,1.023032783
0.861825769,0.8812628,0.900023585,0.918085407,0.93542452,0.952016091,0.967834135,0.982851448,0.997039537,1.01036854,1.022807143
0.890667089,0.906148223,0.921212875,0.93584316,0.950020151,0.963723809,0.976932894,0.989624874,1.001775831,1.013360346,1.024351385
0.884664963,0.900878372,0.916799738,0.932414708,0.947707976,0.962663196,0.977262899,0.991488389,1.005319635,1.018735154,1.03171187
0.859377713,0.878461473,0.897063429,0.915163471,0.932740358,0.94977163,0.966233524,0.982100876,0.997347017,1.01194366,1.025860773
0.839850195,0.860444648,0.880727141,0.900682205,0.920293332,0.939542884,0.958411999,0.976880477,0.994926664,1.012527314,1.029657446
0.891220375,0.905961518,0.920687021,0.935395912,0.950087138,0.964759551,0.979411907,0.994042845,1.008650881,1.023234389,1.037791587
0.900712768,0.914816599,0.928920429,0.94302426,0.95712809,0.971231921,0.985335752,0.999439582,1.013543413,1.027647243,1.041751074
0.982238773,0.989249802,0.996058956,1.002668229,1.009079593,1.015294989,1.021316336,1.027145527,1.032784432,1.038234893,1.043498733
0.942265789,0.951886011,0.96137676,0.970739108,0.979974114,0.989082825,0.998066279,1.0069255,1.015661502,1.024275289,1.032767852
0.978426682,0.983857606,0.989066784,0.99405696,0.998830832,1.003391056,1.007740244,1.011880965,1.015815746,1.019547076,1.0230774
